gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,amount,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,,tickets,theater_count
26305,2023/12/4,2024-01-22~2024-01-28,1,1,8,,0,0,0,,,,,,,7,1113943,159134.7142857143,1197989,,0,0
26305,2023/12/4,2024-01-29~2024-02-04,1,1,9,,0,0,0,,,,,,,7,1113943,159134.7142857143,1197989,,0,0
26305,2023/12/4,2025-01-13~2025-01-19,2,2,1,1,0,0,690,,,,,,,7,1113943,159134.7142857143,1197989,,3,1
26305,2023/12/4,2025-01-20~2025-01-26,2,2,2,,0,0,0,,,,,,,7,1113943,159134.7142857143,1197989,,0,0
26305,2023/12/4,2025-01-27~2025-02-02,2,2,3,,0,0,0,,,,,,,7,1113943,159134.7142857143,1197989,,0,0
26305,2023/12/4,2025-09-15~2025-09-21,3,3,1,1,0,0,10193,,,,,,,7,1113943,159134.7142857143,1197989,,36,1
26305,2023/12/4,2025-09-22~2025-09-28,3,3,2,,0,0,0,,,,,,,7,1113943,159134.7142857143,1197989,,0,0
26305,2023/12/4,2025-09-29~2025-10-05,3,3,3,2,0,1,18000,,10193,,36,,1,7,1113943,159134.7142857143,1197989,,68,1
26305,2023/12/4,2025-10-06~2025-10-12,3,3,4,,0,0,0,,,,,,,7,1113943,159134.7142857143,1197989,,0,0
26305,2023/12/4,2025-10-13~2025-10-19,3,3,5,3,1,1,12881,10193,18000,36,68,1,1,7,1113943,159134.7142857143,1197989,,49,1
26439,2024/8/7,2024-08-05~2024-08-11,1,1,1,1,0,0,14935288,,,,,,,5,14935288,2987057.6,14248342,,57594,98
26439,2024/8/7,2024-08-12~2024-08-18,1,1,2,2,0,0,14248342,,14935288,,57594,,98,5,14935288,2987057.6,14248342,,54538,98
26439,2024/8/7,2024-08-19~2024-08-25,1,1,3,3,0,0,11202664,14935288,14248342,57594,54538,98,98,5,14935288,2987057.6,14248342,,42612,99
26439,2024/8/7,2024-08-26~2024-09-01,1,1,4,4,0,0,8285263,14248342,11202664,54538,42612,98,99,5,14935288,2987057.6,14248342,,31371,96
26439,2024/8/7,2024-09-02~2024-09-08,1,1,5,5,0,0,4544207,11202664,8285263,42612,31371,99,96,5,14935288,2987057.6,14248342,,17310,90
26439,2024/8/7,2024-09-09~2024-09-15,1,1,6,6,0,0,2407612,8285263,4544207,31371,17310,96,90,5,14935288,2987057.6,14248342,,9159,90
26439,2024/8/7,2024-09-16~2024-09-22,1,1,7,7,0,0,2114145,4544207,2407612,17310,9159,90,90,5,14935288,2987057.6,14248342,,7953,83
26439,2024/8/7,2024-09-23~2024-09-29,1,1,8,8,0,0,991911,2407612,2114145,9159,7953,90,83,5,14935288,2987057.6,14248342,,3767,65
26439,2024/8/7,2024-09-30~2024-10-06,1,1,9,9,0,0,592703,2114145,991911,7953,3767,83,65,5,14935288,2987057.6,14248342,,2244,48
26439,2024/8/7,2024-10-07~2024-10-13,1,1,10,10,0,0,360894,991911,592703,3767,2244,65,48,5,14935288,2987057.6,14248342,,1342,28
26439,2024/8/7,2024-10-14~2024-10-20,1,1,11,11,0,0,139874,592703,360894,2244,1342,48,28,5,14935288,2987057.6,14248342,,532,23
26439,2024/8/7,2024-10-21~2024-10-27,1,1,12,12,0,0,55055,360894,139874,1342,532,28,23,5,14935288,2987057.6,14248342,,202,12
26439,2024/8/7,2024-10-28~2024-11-03,1,1,13,13,0,0,117620,139874,55055,532,202,23,12,5,14935288,2987057.6,14248342,,414,7
26439,2024/8/7,2024-11-04~2024-11-10,1,1,14,14,0,0,24065,55055,117620,202,414,12,7,5,14935288,2987057.6,14248342,,94,4
26439,2024/8/7,2024-11-11~2024-11-17,1,1,15,15,0,0,226768,117620,24065,414,94,7,4,5,14935288,2987057.6,14248342,,853,38
26439,2024/8/7,2024-11-18~2024-11-24,1,1,16,16,0,0,230241,24065,226768,94,853,4,38,5,14935288,2987057.6,14248342,,880,38
26439,2024/8/7,2024-11-25~2024-12-01,1,1,17,17,0,0,396195,226768,230241,853,880,38,38,5,14935288,2987057.6,14248342,,1359,38
26439,2024/8/7,2024-12-02~2024-12-08,1,1,18,18,0,0,58436,230241,396195,880,1359,38,38,5,14935288,2987057.6,14248342,,227,14
26439,2024/8/7,2024-12-09~2024-12-15,1,1,19,19,0,0,18533,396195,58436,1359,227,38,14,5,14935288,2987057.6,14248342,,74,7
26439,2024/8/7,2024-12-16~2024-12-22,1,1,20,20,0,0,25740,58436,18533,227,74,14,7,5,14935288,2987057.6,14248342,,111,2
26439,2024/8/7,2024-12-23~2024-12-29,1,1,21,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2024-12-30~2025-01-05,1,1,22,21,0,1,4600,18533,25740,74,111,7,2,5,14935288,2987057.6,14248342,,20,1
26439,2024/8/7,2025-01-06~2025-01-12,1,1,23,22,1,0,10920,25740,4600,111,20,2,1,5,14935288,2987057.6,14248342,,52,1
26439,2024/8/7,2025-01-13~2025-01-19,1,1,24,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-01-20~2025-01-26,1,1,25,23,0,1,17175,4600,10920,20,52,1,1,5,14935288,2987057.6,14248342,,175,2
26439,2024/8/7,2025-01-27~2025-02-02,1,1,26,24,1,0,43200,10920,17175,52,175,1,2,5,14935288,2987057.6,14248342,,436,2
26439,2024/8/7,2025-02-03~2025-02-09,1,1,27,25,0,0,29930,17175,43200,175,436,2,2,5,14935288,2987057.6,14248342,,300,2
26439,2024/8/7,2025-02-10~2025-02-16,1,1,28,26,0,0,20360,43200,29930,436,300,2,2,5,14935288,2987057.6,14248342,,208,2
26439,2024/8/7,2025-02-17~2025-02-23,1,1,29,27,0,0,6375,29930,20360,300,208,2,2,5,14935288,2987057.6,14248342,,85,1
26439,2024/8/7,2025-02-24~2025-03-02,1,1,30,28,0,0,6225,20360,6375,208,85,2,1,5,14935288,2987057.6,14248342,,83,1
26439,2024/8/7,2025-03-03~2025-03-09,1,1,31,29,0,0,1575,6375,6225,85,83,1,1,5,14935288,2987057.6,14248342,,21,1
26439,2024/8/7,2025-03-10~2025-03-16,1,1,32,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-03-17~2025-03-23,1,1,33,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-06-02~2025-06-08,2,2,1,1,0,0,9200,,,,,,,5,14935288,2987057.6,14248342,,40,1
26439,2024/8/7,2025-06-09~2025-06-15,2,2,2,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-06-16~2025-06-22,2,2,3,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-08-11~2025-08-17,3,3,1,1,0,0,17600,,,,,,,5,14935288,2987057.6,14248342,,80,1
26439,2024/8/7,2025-08-18~2025-08-24,3,3,2,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-08-25~2025-08-31,3,3,3,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-09-01~2025-09-07,3,3,4,2,0,2,47200,,17600,,80,,1,5,14935288,2987057.6,14248342,,208,2
26439,2024/8/7,2025-09-08~2025-09-14,3,3,5,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26439,2024/8/7,2025-09-15~2025-09-21,3,3,6,,0,0,0,,,,,,,5,14935288,2987057.6,14248342,,0,0
26514,2024/1/1,2024-01-01~2024-01-07,1,1,1,1,0,0,34400,,,,,,,7,34400,4914.285714285715,,,58,1
26514,2024/1/1,2024-01-08~2024-01-14,1,1,2,,0,0,0,,,,,,,7,34400,4914.285714285715,,,0,0
26514,2024/1/1,2024-01-15~2024-01-21,1,1,3,,0,0,0,,,,,,,7,34400,4914.285714285715,,,0,0
26514,2024/1/1,2024-10-14~2024-10-20,2,2,1,1,0,0,8591,,,,,,,7,34400,4914.285714285715,,,33,1
26514,2024/1/1,2024-10-21~2024-10-27,2,2,2,2,0,0,23399,,8591,,33,,1,7,34400,4914.285714285715,,,83,2
26514,2024/1/1,2024-10-28~2024-11-03,2,2,3,3,0,0,25770,8591,23399,33,83,1,2,7,34400,4914.285714285715,,,107,1
26514,2024/1/1,2024-11-04~2024-11-10,2,2,4,,0,0,0,,,,,,,7,34400,4914.285714285715,,,0,0
26514,2024/1/1,2024-11-11~2024-11-17,2,2,5,,0,0,0,,,,,,,7,34400,4914.285714285715,,,0,0
26514,2024/1/1,2024-11-18~2024-11-24,2,2,6,4,0,2,47700,23399,25770,83,107,2,1,7,34400,4914.285714285715,,,196,3
26514,2024/1/1,2024-11-25~2024-12-01,2,2,7,,0,0,0,,,,,,,7,34400,4914.285714285715,,,0,0
26514,2024/1/1,2024-12-02~2024-12-08,2,2,8,,0,0,0,,,,,,,7,34400,4914.285714285715,,,0,0
26514,2024/1/1,2025-09-01~2025-09-07,3,3,1,1,0,0,6081169,,,,,,,7,34400,4914.285714285715,,,22207,88
26514,2024/1/1,2025-09-08~2025-09-14,3,3,2,2,0,0,3484341,,6081169,,22207,,88,7,34400,4914.285714285715,,,13205,88
26514,2024/1/1,2025-09-15~2025-09-21,3,3,3,3,0,0,1258019,6081169,3484341,22207,13205,88,88,7,34400,4914.285714285715,,,4814,88
26514,2024/1/1,2025-09-22~2025-09-28,3,3,4,4,0,0,493937,3484341,1258019,13205,4814,88,88,7,34400,4914.285714285715,,,2006,79
26514,2024/1/1,2025-09-29~2025-10-05,3,3,5,5,0,0,103653,1258019,493937,4814,2006,88,79,7,34400,4914.285714285715,,,404,40
26514,2024/1/1,2025-10-06~2025-10-12,3,3,6,6,0,0,33320,493937,103653,2006,404,79,40,7,34400,4914.285714285715,,,132,5
26514,2024/1/1,2025-10-13~2025-10-19,3,3,7,7,0,0,3940,103653,33320,404,132,40,5,7,34400,4914.285714285715,,,17,1
26625,2024/1/26,2024-01-22~2024-01-28,1,1,1,1,0,0,351900,,,,,,,3,351900,117300,243296,,1524,63
26625,2024/1/26,2024-01-29~2024-02-04,1,1,2,2,0,0,243296,,351900,,1524,,63,3,351900,117300,243296,,1029,63
26625,2024/1/26,2024-02-05~2024-02-11,1,1,3,3,0,0,28117,351900,243296,1524,1029,63,63,3,351900,117300,243296,,113,24
26625,2024/1/26,2024-02-12~2024-02-18,1,1,4,4,0,0,4633,243296,28117,1029,113,63,24,3,351900,117300,243296,,18,4
26625,2024/1/26,2024-02-19~2024-02-25,1,1,5,5,0,0,1465,28117,4633,113,18,24,4,3,351900,117300,243296,,6,3
26625,2024/1/26,2024-02-26~2024-03-03,1,1,6,6,0,0,630,4633,1465,18,6,4,3,3,351900,117300,243296,,3,2
26625,2024/1/26,2024-03-04~2024-03-10,1,1,7,,0,0,0,,,,,,,3,351900,117300,243296,,0,2
26625,2024/1/26,2024-03-11~2024-03-17,1,1,8,,0,0,0,,,,,,,3,351900,117300,243296,,0,0
26625,2024/1/26,2025-09-22~2025-09-28,2,2,1,1,0,0,15510,,,,,,,3,351900,117300,243296,,55,1
26625,2024/1/26,2025-09-29~2025-10-05,2,2,2,,0,0,0,,,,,,,3,351900,117300,243296,,0,0
26625,2024/1/26,2025-10-06~2025-10-12,2,2,3,2,0,1,10140,,15510,,55,,1,3,351900,117300,243296,,37,1
26779,2024/2/23,2024-02-19~2024-02-25,1,1,1,1,0,0,837651,,,,,,,3,837651,279217,1033328,,3337,61
26779,2024/2/23,2024-02-26~2024-03-03,1,1,2,2,0,0,1033328,,837651,,3337,,61,3,837651,279217,1033328,,4079,61
26779,2024/2/23,2024-03-04~2024-03-10,1,1,3,3,0,0,514666,837651,1033328,3337,4079,61,61,3,837651,279217,1033328,,2035,57
26779,2024/2/23,2024-03-11~2024-03-17,1,1,4,4,0,0,450608,1033328,514666,4079,2035,61,57,3,837651,279217,1033328,,1780,47
26779,2024/2/23,2024-03-18~2024-03-24,1,1,5,5,0,0,176715,514666,450608,2035,1780,57,47,3,837651,279217,1033328,,715,26
26779,2024/2/23,2024-03-25~2024-03-31,1,1,6,6,0,0,90257,450608,176715,1780,715,47,26,3,837651,279217,1033328,,343,14
26779,2024/2/23,2024-04-01~2024-04-07,1,1,7,7,0,0,52701,176715,90257,715,343,26,14,3,837651,279217,1033328,,210,6
26779,2024/2/23,2024-04-08~2024-04-14,1,1,8,8,0,0,21195,90257,52701,343,210,14,6,3,837651,279217,1033328,,83,4
26779,2024/2/23,2024-04-15~2024-04-21,1,1,9,9,0,0,8810,52701,21195,210,83,6,4,3,837651,279217,1033328,,36,2
26779,2024/2/23,2024-04-22~2024-04-28,1,1,10,10,0,0,1180,21195,8810,83,36,4,2,3,837651,279217,1033328,,4,1
26779,2024/2/23,2024-04-29~2024-05-05,1,1,11,,0,0,0,,,,,,,3,837651,279217,1033328,,0,0
26779,2024/2/23,2024-05-06~2024-05-12,1,1,12,,0,0,0,,,,,,,3,837651,279217,1033328,,0,0
26779,2024/2/23,2025-09-22~2025-09-28,2,2,1,1,0,0,76975,,,,,,,3,837651,279217,1033328,,279,1
26779,2024/2/23,2025-09-29~2025-10-05,2,2,2,,0,0,0,,,,,,,3,837651,279217,1033328,,0,0
26779,2024/2/23,2025-10-06~2025-10-12,2,2,3,2,0,1,38900,,76975,,279,,1,3,837651,279217,1033328,,135,1
27106,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,418336,,,,,,,3,418336,139445.33333333334,176461,,1400,14
27106,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,176461,,418336,,1400,,14,3,418336,139445.33333333334,176461,,726,14
27106,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,132957,418336,176461,1400,726,14,14,3,418336,139445.33333333334,176461,,546,14
27106,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,7234,176461,132957,726,546,14,14,3,418336,139445.33333333334,176461,,27,2
27106,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,4070,132957,7234,546,27,14,2,3,418336,139445.33333333334,176461,,14,2
27343,2024/4/29,2024-04-29~2024-05-05,1,1,1,1,0,0,12045535,,,,,,,7,12045535,1720790.7142857143,5694457,,46411,90
27343,2024/4/29,2024-05-06~2024-05-12,1,1,2,2,0,0,5694457,,12045535,,46411,,90,7,12045535,1720790.7142857143,5694457,,22337,90
27343,2024/4/29,2024-05-13~2024-05-19,1,1,3,3,0,0,2938901,12045535,5694457,46411,22337,90,90,7,12045535,1720790.7142857143,5694457,,11470,90
27343,2024/4/29,2024-05-20~2024-05-26,1,1,4,4,0,0,1166931,5694457,2938901,22337,11470,90,90,7,12045535,1720790.7142857143,5694457,,4519,84
27343,2024/4/29,2024-05-27~2024-06-02,1,1,5,5,0,0,503971,2938901,1166931,11470,4519,90,84,7,12045535,1720790.7142857143,5694457,,1953,63
27343,2024/4/29,2024-06-03~2024-06-09,1,1,6,6,0,0,120916,1166931,503971,4519,1953,84,63,7,12045535,1720790.7142857143,5694457,,460,26
27343,2024/4/29,2024-06-10~2024-06-16,1,1,7,7,0,0,71154,503971,120916,1953,460,63,26,7,12045535,1720790.7142857143,5694457,,266,10
27343,2024/4/29,2024-06-17~2024-06-23,1,1,8,8,0,0,23255,120916,71154,460,266,26,10,7,12045535,1720790.7142857143,5694457,,87,4
27343,2024/4/29,2024-06-24~2024-06-30,1,1,9,9,0,0,5810,71154,23255,266,87,10,4,7,12045535,1720790.7142857143,5694457,,24,3
27343,2024/4/29,2024-07-01~2024-07-07,1,1,10,10,0,0,2820,23255,5810,87,24,4,3,7,12045535,1720790.7142857143,5694457,,11,1
27343,2024/4/29,2024-07-08~2024-07-14,1,1,11,,0,0,0,,,,,,,7,12045535,1720790.7142857143,5694457,,0,0
27343,2024/4/29,2024-07-15~2024-07-21,1,1,12,,0,0,0,,,,,,,7,12045535,1720790.7142857143,5694457,,0,0
27343,2024/4/29,2025-09-15~2025-09-21,2,2,1,1,0,0,11526,,,,,,,7,12045535,1720790.7142857143,5694457,,43,1
27343,2024/4/29,2025-09-22~2025-09-28,2,2,2,,0,0,0,,,,,,,7,12045535,1720790.7142857143,5694457,,0,0
27343,2024/4/29,2025-09-29~2025-10-05,2,2,3,2,0,1,13616,,11526,,43,,1,7,12045535,1720790.7142857143,5694457,,45,1
27343,2024/4/29,2025-10-06~2025-10-12,2,2,4,,0,0,0,,,,,,,7,12045535,1720790.7142857143,5694457,,0,0
27343,2024/4/29,2025-10-13~2025-10-19,2,2,5,3,1,1,13620,11526,13616,43,45,1,1,7,12045535,1720790.7142857143,5694457,,51,1
27899,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,16706756,,,,,,,3,16706756,5568918.666666667,38988567,,61983,92
27899,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,38988567,,16706756,,61983,,92,3,16706756,5568918.666666667,38988567,,142420,94
27899,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,39730790,16706756,38988567,61983,142420,92,94,3,16706756,5568918.666666667,38988567,,142615,94
27899,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,33503815,38988567,39730790,142420,142615,94,94,3,16706756,5568918.666666667,38988567,,119823,94
27899,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,25497646,39730790,33503815,142615,119823,94,94,3,16706756,5568918.666666667,38988567,,91670,94
27899,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,20323715,33503815,25497646,119823,91670,94,94,3,16706756,5568918.666666667,38988567,,72716,93
27899,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,10663191,25497646,20323715,91670,72716,94,93,3,16706756,5568918.666666667,38988567,,38217,91
27899,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,9314047,20323715,10663191,72716,38217,93,91,3,16706756,5568918.666666667,38988567,,33377,91
27899,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,1624787,10663191,9314047,38217,33377,91,91,3,16706756,5568918.666666667,38988567,,6029,90
29081,2025/2/27,2025-02-24~2025-03-02,1,1,1,1,0,0,1575798,,,,,,,4,1575798,393949.5,2059465,,5401,41
29081,2025/2/27,2025-03-03~2025-03-09,1,1,2,2,0,0,2059465,,1575798,,5401,,41,4,1575798,393949.5,2059465,,7154,41
29081,2025/2/27,2025-03-10~2025-03-16,1,1,3,3,0,0,1141620,1575798,2059465,5401,7154,41,41,4,1575798,393949.5,2059465,,3944,41
29081,2025/2/27,2025-03-17~2025-03-23,1,1,4,4,0,0,692234,2059465,1141620,7154,3944,41,41,4,1575798,393949.5,2059465,,2444,30
29081,2025/2/27,2025-03-24~2025-03-30,1,1,5,5,0,0,332841,1141620,692234,3944,2444,41,30,4,1575798,393949.5,2059465,,1171,25
29081,2025/2/27,2025-03-31~2025-04-06,1,1,6,6,0,0,215172,692234,332841,2444,1171,30,25,4,1575798,393949.5,2059465,,765,13
29081,2025/2/27,2025-04-07~2025-04-13,1,1,7,7,0,0,101504,332841,215172,1171,765,25,13,4,1575798,393949.5,2059465,,362,8
29081,2025/2/27,2025-04-14~2025-04-20,1,1,8,8,0,0,70840,215172,101504,765,362,13,8,4,1575798,393949.5,2059465,,254,6
29081,2025/2/27,2025-04-21~2025-04-27,1,1,9,9,0,0,57970,101504,70840,362,254,8,6,4,1575798,393949.5,2059465,,210,5
29081,2025/2/27,2025-04-28~2025-05-04,1,1,10,10,0,0,35460,70840,57970,254,210,6,5,4,1575798,393949.5,2059465,,136,5
29081,2025/2/27,2025-05-05~2025-05-11,1,1,11,11,0,0,36210,57970,35460,210,136,5,5,4,1575798,393949.5,2059465,,140,2
29081,2025/2/27,2025-05-12~2025-05-18,1,1,12,12,0,0,10710,35460,36210,136,140,5,2,4,1575798,393949.5,2059465,,45,1
29081,2025/2/27,2025-05-19~2025-05-25,1,1,13,,0,0,0,,,,,,,4,1575798,393949.5,2059465,,0,0
29081,2025/2/27,2025-05-26~2025-06-01,1,1,14,13,0,1,10930,36210,10710,140,45,2,1,4,1575798,393949.5,2059465,,44,1
29081,2025/2/27,2025-06-02~2025-06-08,1,1,15,,0,0,0,,,,,,,4,1575798,393949.5,2059465,,0,0
29081,2025/2/27,2025-06-09~2025-06-15,1,1,16,,0,0,0,,,,,,,4,1575798,393949.5,2059465,,0,0
29081,2025/2/27,2025-09-29~2025-10-05,2,2,1,1,0,0,30850,,,,,,,4,1575798,393949.5,2059465,,113,1
29081,2025/2/27,2025-10-06~2025-10-12,2,2,2,2,0,0,32490,,30850,,113,,1,4,1575798,393949.5,2059465,,105,1
29081,2025/2/27,2025-10-13~2025-10-19,2,2,3,3,0,0,46838,30850,32490,113,105,1,1,4,1575798,393949.5,2059465,,148,1
29111,2024/12/6,2024-12-02~2024-12-08,1,1,1,1,0,0,2083118,,,,,,,3,2083118,694372.6666666666,2082839,,8587,71
29111,2024/12/6,2024-12-09~2024-12-15,1,1,2,2,0,0,2082839,,2083118,,8587,,71,3,2083118,694372.6666666666,2082839,,8845,70
29111,2024/12/6,2024-12-16~2024-12-22,1,1,3,3,0,0,1397443,2083118,2082839,8587,8845,71,70,3,2083118,694372.6666666666,2082839,,6146,68
29111,2024/12/6,2024-12-23~2024-12-29,1,1,4,4,0,0,1291714,2082839,1397443,8845,6146,70,68,3,2083118,694372.6666666666,2082839,,5435,46
29111,2024/12/6,2024-12-30~2025-01-05,1,1,5,5,0,0,1426098,1397443,1291714,6146,5435,68,46,3,2083118,694372.6666666666,2082839,,6137,31
29111,2024/12/6,2025-01-06~2025-01-12,1,1,6,6,0,0,1470337,1291714,1426098,5435,6137,46,31,3,2083118,694372.6666666666,2082839,,6038,35
29111,2024/12/6,2025-01-13~2025-01-19,1,1,7,7,0,0,2680018,1426098,1470337,6137,6038,31,35,3,2083118,694372.6666666666,2082839,,11541,46
29111,2024/12/6,2025-01-20~2025-01-26,1,1,8,8,0,0,749499,1470337,2680018,6038,11541,35,46,3,2083118,694372.6666666666,2082839,,3115,26
29111,2024/12/6,2025-01-27~2025-02-02,1,1,9,9,0,0,9816,2680018,749499,11541,3115,46,26,3,2083118,694372.6666666666,2082839,,37,4
29111,2024/12/6,2025-02-03~2025-02-09,1,1,10,10,0,0,763740,749499,9816,3115,37,26,4,3,2083118,694372.6666666666,2082839,,3239,20
29111,2024/12/6,2025-02-10~2025-02-16,1,1,11,11,0,0,1214770,9816,763740,37,3239,4,20,3,2083118,694372.6666666666,2082839,,5229,19
29111,2024/12/6,2025-02-17~2025-02-23,1,1,12,12,0,0,893820,763740,1214770,3239,5229,20,19,3,2083118,694372.6666666666,2082839,,3682,23
29111,2024/12/6,2025-02-24~2025-03-02,1,1,13,13,0,0,139300,1214770,893820,5229,3682,19,23,3,2083118,694372.6666666666,2082839,,653,6
29111,2024/12/6,2025-03-03~2025-03-09,1,1,14,14,0,0,416050,893820,139300,3682,653,23,6,3,2083118,694372.6666666666,2082839,,1650,12
29111,2024/12/6,2025-03-10~2025-03-16,1,1,15,15,0,0,422410,139300,416050,653,1650,6,12,3,2083118,694372.6666666666,2082839,,1844,13
29111,2024/12/6,2025-03-17~2025-03-23,1,1,16,16,0,0,378400,416050,422410,1650,1844,12,13,3,2083118,694372.6666666666,2082839,,1415,11
29111,2024/12/6,2025-03-24~2025-03-30,1,1,17,17,0,0,444020,422410,378400,1844,1415,13,11,3,2083118,694372.6666666666,2082839,,1831,13
29111,2024/12/6,2025-03-31~2025-04-06,1,1,18,18,0,0,199600,378400,444020,1415,1831,11,13,3,2083118,694372.6666666666,2082839,,868,6
29111,2024/12/6,2025-04-07~2025-04-13,1,1,19,19,0,0,538010,444020,199600,1831,868,13,6,3,2083118,694372.6666666666,2082839,,2254,10
29111,2024/12/6,2025-04-14~2025-04-20,1,1,20,20,0,0,446520,199600,538010,868,2254,6,10,3,2083118,694372.6666666666,2082839,,1800,11
29111,2024/12/6,2025-04-21~2025-04-27,1,1,21,21,0,0,431770,538010,446520,2254,1800,10,11,3,2083118,694372.6666666666,2082839,,1721,13
29111,2024/12/6,2025-04-28~2025-05-04,1,1,22,22,0,0,540670,446520,431770,1800,1721,11,13,3,2083118,694372.6666666666,2082839,,2386,14
29111,2024/12/6,2025-05-05~2025-05-11,1,1,23,23,0,0,581680,431770,540670,1721,2386,13,14,3,2083118,694372.6666666666,2082839,,2314,13
29111,2024/12/6,2025-05-12~2025-05-18,1,1,24,24,0,0,765220,540670,581680,2386,2314,14,13,3,2083118,694372.6666666666,2082839,,3142,21
29111,2024/12/6,2025-05-19~2025-05-25,1,1,25,25,0,0,1369410,581680,765220,2314,3142,13,21,3,2083118,694372.6666666666,2082839,,5754,31
29111,2024/12/6,2025-05-26~2025-06-01,1,1,26,26,0,0,853630,765220,1369410,3142,5754,21,31,3,2083118,694372.6666666666,2082839,,3420,19
29111,2024/12/6,2025-06-02~2025-06-08,1,1,27,27,0,0,1142210,1369410,853630,5754,3420,31,19,3,2083118,694372.6666666666,2082839,,4731,19
29111,2024/12/6,2025-06-09~2025-06-15,1,1,28,28,0,0,492360,853630,1142210,3420,4731,19,19,3,2083118,694372.6666666666,2082839,,2050,15
29111,2024/12/6,2025-06-16~2025-06-22,1,1,29,29,0,0,382370,1142210,492360,4731,2050,19,15,3,2083118,694372.6666666666,2082839,,1607,9
29111,2024/12/6,2025-06-23~2025-06-29,1,1,30,30,0,0,1216590,492360,382370,2050,1607,15,9,3,2083118,694372.6666666666,2082839,,4984,21
29111,2024/12/6,2025-06-30~2025-07-06,1,1,31,31,0,0,411050,382370,1216590,1607,4984,9,21,3,2083118,694372.6666666666,2082839,,1640,7
29111,2024/12/6,2025-07-07~2025-07-13,1,1,32,,0,0,0,,,,,,,3,2083118,694372.6666666666,2082839,,0,0
29111,2024/12/6,2025-07-14~2025-07-20,1,1,33,32,0,1,74000,1216590,411050,4984,1640,21,7,3,2083118,694372.6666666666,2082839,,296,2
29111,2024/12/6,2025-07-21~2025-07-27,1,1,34,33,1,0,78900,411050,74000,1640,296,7,2,3,2083118,694372.6666666666,2082839,,303,2
29111,2024/12/6,2025-07-28~2025-08-03,1,1,35,,0,0,0,,,,,,,3,2083118,694372.6666666666,2082839,,0,0
29111,2024/12/6,2025-08-04~2025-08-10,1,1,36,,0,0,0,,,,,,,3,2083118,694372.6666666666,2082839,,0,0
29111,2024/12/6,2025-08-11~2025-08-17,1,1,37,34,0,2,63000,74000,78900,296,303,2,2,3,2083118,694372.6666666666,2082839,,252,2
29111,2024/12/6,2025-08-18~2025-08-24,1,1,38,35,2,0,93080,78900,63000,303,252,2,2,3,2083118,694372.6666666666,2082839,,407,5
29111,2024/12/6,2025-08-25~2025-08-31,1,1,39,36,0,0,90760,63000,93080,252,407,2,5,3,2083118,694372.6666666666,2082839,,374,2
29111,2024/12/6,2025-09-01~2025-09-07,1,1,40,,0,0,0,,,,,,,3,2083118,694372.6666666666,2082839,,0,0
29111,2024/12/6,2025-09-08~2025-09-14,1,1,41,37,0,1,15640,93080,90760,407,374,5,2,3,2083118,694372.6666666666,2082839,,68,1
29111,2024/12/6,2025-09-15~2025-09-21,1,1,42,38,1,0,60610,90760,15640,374,68,2,1,3,2083118,694372.6666666666,2082839,,287,2
29111,2024/12/6,2025-09-22~2025-09-28,1,1,43,39,0,0,47350,15640,60610,68,287,1,2,3,2083118,694372.6666666666,2082839,,240,2
29111,2024/12/6,2025-09-29~2025-10-05,1,1,44,,0,0,0,,,,,,,3,2083118,694372.6666666666,2082839,,0,0
