gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum
31507,2025/8/15,2025-09-08~2025-09-14,1,1,5,5,0,0,237617,33944,925,136,22,8,3,718276,239425.3333,541411,26540,110,5,1531248,1531248,1531248,6041,6041,6041
31507,2025/8/15,2025-09-15~2025-09-21,1,1,6,6,0,0,33944,26540,136,110,8,5,3,718276,239425.3333,541411,9870,40,4,1557788,1557788,1557788,6151,6151,6151
31507,2025/8/15,2025-09-22~2025-09-28,1,1,7,7,0,0,26540,9870,110,40,5,4,3,718276,239425.3333,541411,1660,7,1,1567658,1567658,1567658,6191,6191,6191
31507,2025/8/15,2025-09-29~2025-10-05,1,1,8,8,0,0,9870,1660,40,7,4,1,3,718276,239425.3333,541411,1570,5,1,1569318,1569318,1569318,6198,6198,6198
31507,2025/8/15,2025-10-06~2025-10-12,1,1,9,,0,0,,,,,,,3,718276,239425.3333,541411,0,0,0,1570888,1570888,1570888,6203,6203,6203
31507,2025/8/15,2025-10-13~2025-10-19,1,1,10,9,0,1,1660,1570,7,5,1,1,3,718276,239425.3333,541411,6600,30,1,1570888,1570888,1570888,6203,6203,6203
31507,2025/8/15,2025-10-20~2025-10-26,1,1,11,10,1,0,1570,6600,5,30,1,1,3,718276,239425.3333,541411,12560,50,2,1577488,1577488,1577488,6233,6233,6233
31520,2025/8/30,2025-08-25~2025-08-31,1,1,1,1,0,0,,,,,,,2,25300,12650,155100,25300,115,1,0,0,0,0,0,0
31520,2025/8/30,2025-09-01~2025-09-07,1,1,2,2,0,0,,25300,,115,,1,2,25300,12650,155100,155100,705,2,25300,25300,25300,115,115,115
31520,2025/8/30,2025-09-08~2025-09-14,1,1,3,3,0,0,25300,155100,115,705,1,2,2,25300,12650,155100,1406072,6198,25,180400,180400,180400,820,820,820
31520,2025/8/30,2025-09-15~2025-09-21,1,1,4,4,0,0,155100,1406072,705,6198,2,25,2,25300,12650,155100,1463221,6438,25,1586472,1586472,1586472,7018,7018,7018
31520,2025/8/30,2025-09-22~2025-09-28,1,1,5,5,0,0,1406072,1463221,6198,6438,25,25,2,25300,12650,155100,795255,3504,25,3049693,3049693,3049693,13456,13456,13456
31520,2025/8/30,2025-09-29~2025-10-05,1,1,6,6,0,0,1463221,795255,6438,3504,25,25,2,25300,12650,155100,601289,2649,21,3844948,3844948,3844948,16960,16960,16960
31520,2025/8/30,2025-10-06~2025-10-12,1,1,7,7,0,0,795255,601289,3504,2649,25,21,2,25300,12650,155100,271679,1190,16,4446237,4446237,4446237,19609,19609,19609
31520,2025/8/30,2025-10-13~2025-10-19,1,1,8,8,0,0,601289,271679,2649,1190,21,16,2,25300,12650,155100,82040,363,7,4717916,4717916,4717916,20799,20799,20799
31520,2025/8/30,2025-10-20~2025-10-26,1,1,9,9,0,0,271679,82040,1190,363,16,7,2,25300,12650,155100,30400,132,5,4799956,4799956,4799956,21162,21162,21162
31520,2025/8/30,2025-10-27~2025-11-02,1,1,10,10,0,0,82040,30400,363,132,7,5,2,25300,12650,155100,47120,212,5,4830356,4830356,4830356,21294,21294,21294
31523,2025/9/12,2025-09-08~2025-09-14,1,1,1,1,0,0,,,,,,,3,2172733,724244.3333,1872490,2172733,5851,28,0,0,0,0,0,0
31523,2025/9/12,2025-09-15~2025-09-21,1,1,2,2,0,0,,2172733,,5851,,28,3,2172733,724244.3333,1872490,1872490,5366,28,2172733,2172733,2172733,5851,5851,5851
31523,2025/9/12,2025-09-22~2025-09-28,1,1,3,3,0,0,2172733,1872490,5851,5366,28,28,3,2172733,724244.3333,1872490,488142,1484,24,4045223,4045223,4045223,11217,11217,11217
31523,2025/9/12,2025-09-29~2025-10-05,1,1,4,4,0,0,1872490,488142,5366,1484,28,24,3,2172733,724244.3333,1872490,165459,559,10,4533365,4533365,4533365,12701,12701,12701
31523,2025/9/12,2025-10-06~2025-10-12,1,1,5,5,0,0,488142,165459,1484,559,24,10,3,2172733,724244.3333,1872490,52098,179,4,4698824,4698824,4698824,13260,13260,13260
31523,2025/9/12,2025-10-13~2025-10-19,1,1,6,6,0,0,165459,52098,559,179,10,4,3,2172733,724244.3333,1872490,17085,62,3,4750922,4750922,4750922,13439,13439,13439
31523,2025/9/12,2025-10-20~2025-10-26,1,1,7,7,0,0,52098,17085,179,62,4,3,3,2172733,724244.3333,1872490,9792,28,2,4768007,4768007,4768007,13501,13501,13501
31531,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,,,,,,,3,1300019,433339.6667,1065255,1300019,4825,60,0,0,0,0,0,0
31531,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,,1300019,,4825,,60,3,1300019,433339.6667,1065255,1065255,4056,60,1300019,1300019,1300019,4825,4825,4825
31531,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,1300019,1065255,4825,4056,60,60,3,1300019,433339.6667,1065255,387169,1399,56,2365274,2365274,2365274,8881,8881,8881
31531,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,1065255,387169,4056,1399,60,56,3,1300019,433339.6667,1065255,35375,133,19,2752443,2752443,2752443,10280,10280,10280
31531,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,387169,35375,1399,133,56,19,3,1300019,433339.6667,1065255,39000,150,1,2787818,2787818,2787818,10413,10413,10413
31541,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,,,,,,,3,764525,254841.6667,636653,764525,3006,7,0,0,0,0,0,0
31541,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,,764525,,3006,,7,3,764525,254841.6667,636653,636653,2427,7,764525,764525,764525,3006,3006,3006
31541,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,764525,636653,3006,2427,7,7,3,764525,254841.6667,636653,345356,1317,7,1401178,1401178,1401178,5433,5433,5433
31541,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,636653,345356,2427,1317,7,7,3,764525,254841.6667,636653,126161,485,7,1746534,1746534,1746534,6750,6750,6750
31541,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,345356,126161,1317,485,7,7,3,764525,254841.6667,636653,65292,263,7,1872695,1872695,1872695,7235,7235,7235
31541,2025/9/26,2025-10-27~2025-11-02,1,1,6,6,0,0,126161,65292,485,263,7,7,3,764525,254841.6667,636653,216183,415,5,1937987,1937987,1937987,7498,7498,7498
31547,2025/8/18,2025-08-18~2025-08-24,1,1,1,1,0,0,,,,,,,7,3796318,542331.1429,3705833,3796318,14002,81,0,0,0,0,0,0
31547,2025/8/18,2025-08-25~2025-08-31,1,1,2,2,0,0,,3796318,,14002,,81,7,3796318,542331.1429,3705833,3705833,13815,81,3796318,3796318,3796318,14002,14002,14002
31547,2025/8/18,2025-09-01~2025-09-07,1,1,3,3,0,0,3796318,3705833,14002,13815,81,81,7,3796318,542331.1429,3705833,1188000,4325,80,7502151,7502151,7502151,27817,27817,27817
31547,2025/8/18,2025-09-08~2025-09-14,1,1,4,4,0,0,3705833,1188000,13815,4325,81,80,7,3796318,542331.1429,3705833,536830,1920,57,8690151,8690151,8690151,32142,32142,32142
31547,2025/8/18,2025-09-15~2025-09-21,1,1,5,5,0,0,1188000,536830,4325,1920,80,57,7,3796318,542331.1429,3705833,258416,988,24,9226981,9226981,9226981,34062,34062,34062
31547,2025/8/18,2025-09-22~2025-09-28,1,1,6,6,0,0,536830,258416,1920,988,57,24,7,3796318,542331.1429,3705833,78718,310,9,9485397,9485397,9485397,35050,35050,35050
31547,2025/8/18,2025-09-29~2025-10-05,1,1,7,7,0,0,258416,78718,988,310,24,9,7,3796318,542331.1429,3705833,40117,183,2,9564115,9564115,9564115,35360,35360,35360
31547,2025/8/18,2025-10-06~2025-10-12,1,1,8,8,0,0,78718,40117,310,183,9,2,7,3796318,542331.1429,3705833,2033,7,1,9604232,9604232,9604232,35543,35543,35543
31570,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,,,,,,,3,420162,140054,246675,420162,1739,60,0,0,0,0,0,0
31570,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,,420162,,1739,,60,3,420162,140054,246675,246675,1020,59,420162,420162,420162,1739,1739,1739
31570,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,420162,246675,1739,1020,60,59,3,420162,140054,246675,90120,378,25,666837,666837,666837,2759,2759,2759
31570,2025/9/19,2025-10-06~2025-10-12,1,1,4,,0,0,,,,,,,3,420162,140054,246675,0,0,0,756957,756957,756957,3137,3137,3137
31570,2025/9/19,2025-10-13~2025-10-19,1,1,5,4,0,1,246675,90120,1020,378,59,25,3,420162,140054,246675,69160,289,3,756957,756957,756957,3137,3137,3137
31570,2025/9/19,2025-10-20~2025-10-26,1,1,6,5,1,0,90120,69160,378,289,25,3,3,420162,140054,246675,73240,314,2,826117,826117,826117,3426,3426,3426
31596,2025/9/3,2025-09-01~2025-09-07,1,1,1,1,0,0,,,,,,,5,21578472,4315694.4,20459408,21578472,72188,92,0,0,0,0,0,0
31596,2025/9/3,2025-09-08~2025-09-14,1,1,2,2,0,0,,21578472,,72188,,92,5,21578472,4315694.4,20459408,20459408,69369,92,21578472,21578472,21578472,72188,72188,72188
31596,2025/9/3,2025-09-15~2025-09-21,1,1,3,3,0,0,21578472,20459408,72188,69369,92,92,5,21578472,4315694.4,20459408,9769486,33712,92,42037880,42037880,42037880,141557,141557,141557
31596,2025/9/3,2025-09-22~2025-09-28,1,1,4,4,0,0,20459408,9769486,69369,33712,92,92,5,21578472,4315694.4,20459408,5038965,17744,89,51807366,51807366,51807366,175269,175269,175269
31596,2025/9/3,2025-09-29~2025-10-05,1,1,5,5,0,0,9769486,5038965,33712,17744,92,89,5,21578472,4315694.4,20459408,2714260,9501,83,56846331,56846331,56846331,193013,193013,193013
31596,2025/9/3,2025-10-06~2025-10-12,1,1,6,6,0,0,5038965,2714260,17744,9501,89,83,5,21578472,4315694.4,20459408,1346701,4633,67,59560591,59560591,59560591,202514,202514,202514
31596,2025/9/3,2025-10-13~2025-10-19,1,1,7,7,0,0,2714260,1346701,9501,4633,83,67,5,21578472,4315694.4,20459408,354239,1206,31,60907292,60907292,60907292,207147,207147,207147
31596,2025/9/3,2025-10-20~2025-10-26,1,1,8,8,0,0,1346701,354239,4633,1206,67,31,5,21578472,4315694.4,20459408,139428,463,19,61261531,61261531,61261531,208353,208353,208353
31596,2025/9/3,2025-10-27~2025-11-02,1,1,9,9,0,0,354239,139428,1206,463,31,19,5,21578472,4315694.4,20459408,32056,110,8,61400959,61400959,61400959,208816,208816,208816
31650,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,,,,,,,3,130522,43507.33333,91312,130522,557,49,0,0,0,0,0,0
31650,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,,130522,,557,,49,3,130522,43507.33333,91312,91312,387,48,130522,130522,130522,557,557,557
31650,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,130522,91312,557,387,49,48,3,130522,43507.33333,91312,1740,8,7,221834,221834,221834,944,944,944
31651,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,,,,,,,3,992501,330833.6667,994676,992501,3822,60,0,0,0,0,0,0
31651,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,,992501,,3822,,60,3,992501,330833.6667,994676,994676,3802,61,992501,992501,992501,3822,3822,3822
31651,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,992501,994676,3822,3802,60,61,3,992501,330833.6667,994676,339964,1286,51,1987177,1987177,1987177,7624,7624,7624
31651,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,994676,339964,3802,1286,61,51,3,992501,330833.6667,994676,54634,199,8,2327141,2327141,2327141,8910,8910,8910
31651,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,339964,54634,1286,199,51,8,3,992501,330833.6667,994676,16858,64,5,2381775,2381775,2381775,9109,9109,9109
31651,2025/9/26,2025-10-27~2025-11-02,1,1,6,6,0,0,54634,16858,199,64,8,5,3,992501,330833.6667,994676,610,2,1,2398633,2398633,2398633,9173,9173,9173
31654,2025/9/9,2025-09-08~2025-09-14,1,1,1,1,0,0,,,,,,,6,2985943,497657.1667,2179430,2985943,10722,67,0,0,0,0,0,0
31654,2025/9/9,2025-09-15~2025-09-21,1,1,2,2,0,0,,2985943,,10722,,67,6,2985943,497657.1667,2179430,2179430,7918,67,2985943,2985943,2985943,10722,10722,10722
31654,2025/9/9,2025-09-22~2025-09-28,1,1,3,3,0,0,2985943,2179430,10722,7918,67,67,6,2985943,497657.1667,2179430,1139675,4158,64,5165373,5165373,5165373,18640,18640,18640
31654,2025/9/9,2025-09-29~2025-10-05,1,1,4,4,0,0,2179430,1139675,7918,4158,67,64,6,2985943,497657.1667,2179430,740455,2647,40,6305048,6305048,6305048,22798,22798,22798
31654,2025/9/9,2025-10-06~2025-10-12,1,1,5,5,0,0,1139675,740455,4158,2647,64,40,6,2985943,497657.1667,2179430,247880,863,21,7045503,7045503,7045503,25445,25445,25445
31654,2025/9/9,2025-10-13~2025-10-19,1,1,6,6,0,0,740455,247880,2647,863,40,21,6,2985943,497657.1667,2179430,59482,205,8,7293383,7293383,7293383,26308,26308,26308
31654,2025/9/9,2025-10-20~2025-10-26,1,1,7,7,0,0,247880,59482,863,205,21,8,6,2985943,497657.1667,2179430,25598,97,6,7352865,7352865,7352865,26513,26513,26513
31654,2025/9/9,2025-10-27~2025-11-02,1,1,8,8,0,0,59482,25598,205,97,8,6,6,2985943,497657.1667,2179430,9470,37,2,7378463,7378463,7378463,26610,26610,26610
31662,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,,,,,,,3,99931,33310.33333,77538,99931,400,17,0,0,0,0,0,0
31662,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,,99931,,400,,17,3,99931,33310.33333,77538,77538,318,17,99931,99931,99931,400,400,400
31662,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,99931,77538,400,318,17,17,3,99931,33310.33333,77538,2840,13,2,177469,177469,177469,718,718,718
31662,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,77538,2840,318,13,17,2,3,99931,33310.33333,77538,1320,6,1,180309,180309,180309,731,731,731
31668,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,,,,,,,3,2325489,775163,1904246,2325489,9718,58,0,0,0,0,0,0
31668,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,,2325489,,9718,,58,3,2325489,775163,1904246,1904246,7802,55,2325489,2325489,2325489,9718,9718,9718
31668,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,2325489,1904246,9718,7802,58,55,3,2325489,775163,1904246,976093,4022,53,4229735,4229735,4229735,17520,17520,17520
31668,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,1904246,976093,7802,4022,55,53,3,2325489,775163,1904246,455205,1911,34,5205828,5205828,5205828,21542,21542,21542
31668,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,976093,455205,4022,1911,53,34,3,2325489,775163,1904246,341858,1383,20,5661033,5661033,5661033,23453,23453,23453
31670,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,,,,,,,3,52061,17353.66667,26985,52061,232,15,0,0,0,0,0,0
31670,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,,52061,,232,,15,3,52061,17353.66667,26985,26985,115,15,52061,52061,52061,232,232,232
31670,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,52061,26985,232,115,15,15,3,52061,17353.66667,26985,25940,104,5,79046,79046,79046,347,347,347
31670,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,26985,25940,115,104,15,5,3,52061,17353.66667,26985,520,2,1,104986,104986,104986,451,451,451
31679,2025/8/29,2025-08-25~2025-08-31,1,1,1,1,0,0,,,,,,,3,1326395,442131.6667,1019841,1326395,5057,73,0,0,0,0,0,0
31679,2025/8/29,2025-09-01~2025-09-07,1,1,2,2,0,0,,1326395,,5057,,73,3,1326395,442131.6667,1019841,1019841,3998,72,1326395,1326395,1326395,5057,5057,5057
31679,2025/8/29,2025-09-08~2025-09-14,1,1,3,3,0,0,1326395,1019841,5057,3998,73,72,3,1326395,442131.6667,1019841,270382,1041,42,2346236,2346236,2346236,9055,9055,9055
31679,2025/8/29,2025-09-15~2025-09-21,1,1,4,4,0,0,1019841,270382,3998,1041,72,42,3,1326395,442131.6667,1019841,84170,315,13,2616618,2616618,2616618,10096,10096,10096
31679,2025/8/29,2025-09-22~2025-09-28,1,1,5,5,0,0,270382,84170,1041,315,42,13,3,1326395,442131.6667,1019841,12357,49,6,2700788,2700788,2700788,10411,10411,10411
31679,2025/8/29,2025-09-29~2025-10-05,1,1,6,,0,0,,,,,,,3,1326395,442131.6667,1019841,0,0,0,2713145,2713145,2713145,10460,10460,10460
31679,2025/8/29,2025-10-06~2025-10-12,1,1,7,,0,0,,,,,,,3,1326395,442131.6667,1019841,0,0,0,2713145,2713145,2713145,10460,10460,10460
31679,2025/8/29,2025-10-13~2025-10-19,1,1,8,6,0,2,84170,12357,315,49,13,6,3,1326395,442131.6667,1019841,11730,51,1,2713145,2713145,2713145,10460,10460,10460
31685,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,,,,,,,3,8391405,2797135,9464676,8391405,30572,86,0,0,0,0,0,0
31685,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,,8391405,,30572,,86,3,8391405,2797135,9464676,9464676,32323,86,8391405,8391405,8391405,30572,30572,30572
31685,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,8391405,9464676,30572,32323,86,86,3,8391405,2797135,9464676,5977842,19927,86,17856081,17856081,17856081,62895,62895,62895
31685,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,9464676,5977842,32323,19927,86,86,3,8391405,2797135,9464676,3210911,10630,86,23833923,23833923,23833923,82822,82822,82822
31685,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,5977842,3210911,19927,10630,86,86,3,8391405,2797135,9464676,2056522,6759,77,27044834,27044834,27044834,93452,93452,93452
31685,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,3210911,2056522,10630,6759,86,77,3,8391405,2797135,9464676,762371,2562,52,29101356,29101356,29101356,100211,100211,100211
31685,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,2056522,762371,6759,2562,77,52,3,8391405,2797135,9464676,214366,787,20,29863727,29863727,29863727,102773,102773,102773
31685,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,762371,214366,2562,787,52,20,3,8391405,2797135,9464676,154396,549,14,30078093,30078093,30078093,103560,103560,103560
31685,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,214366,154396,787,549,20,14,3,8391405,2797135,9464676,63715,214,8,30232489,30232489,30232489,104109,104109,104109
31701,2025/9/6,2025-09-01~2025-09-07,1,1,1,1,0,0,,,,,,,2,29880,14940,623427,29880,94,1,0,0,0,0,0,0
31701,2025/9/6,2025-09-08~2025-09-14,1,1,2,2,0,0,,29880,,94,,1,2,29880,14940,623427,623427,2375,33,29880,29880,29880,94,94,94
31701,2025/9/6,2025-09-15~2025-09-21,1,1,3,3,0,0,29880,623427,94,2375,1,33,2,29880,14940,623427,389200,1494,32,653307,653307,653307,2469,2469,2469
31701,2025/9/6,2025-09-22~2025-09-28,1,1,4,4,0,0,623427,389200,2375,1494,33,32,2,29880,14940,623427,119607,468,31,1042507,1042507,1042507,3963,3963,3963
31701,2025/9/6,2025-09-29~2025-10-05,1,1,5,5,0,0,389200,119607,1494,468,32,31,2,29880,14940,623427,113924,430,17,1162114,1162114,1162114,4431,4431,4431
31701,2025/9/6,2025-10-06~2025-10-12,1,1,6,6,0,0,119607,113924,468,430,31,17,2,29880,14940,623427,27256,101,5,1276038,1276038,1276038,4861,4861,4861
31701,2025/9/6,2025-10-13~2025-10-19,1,1,7,7,0,0,113924,27256,430,101,17,5,2,29880,14940,623427,4656,18,2,1303294,1303294,1303294,4962,4962,4962
31701,2025/9/6,2025-10-20~2025-10-26,1,1,8,8,0,0,27256,4656,101,18,5,2,2,29880,14940,623427,210,1,2,1307950,1307950,1307950,4980,4980,4980
31702,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,,,,,,,3,56676,18892,59615,56676,241,13,0,0,0,0,0,0
31702,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,,56676,,241,,13,3,56676,18892,59615,59615,252,13,56676,56676,56676,241,241,241
31702,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,56676,59615,241,252,13,13,3,56676,18892,59615,20576,89,6,116291,116291,116291,493,493,493
31702,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,59615,20576,252,89,13,6,3,56676,18892,59615,410,2,1,136867,136867,136867,582,582,582
31704,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,,,,,,,3,126241,42080.33333,52150,126241,587,12,0,0,0,0,0,0
31704,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,,126241,,587,,12,3,126241,42080.33333,52150,52150,224,12,126241,126241,126241,587,587,587
31704,2025/9/26,2025-10-06~2025-10-12,1,1,3,3,0,0,126241,52150,587,224,12,12,3,126241,42080.33333,52150,45670,221,10,178391,178391,178391,811,811,811
31704,2025/9/26,2025-10-13~2025-10-19,1,1,4,4,0,0,52150,45670,224,221,12,10,3,126241,42080.33333,52150,960,4,2,224061,224061,224061,1032,1032,1032
31704,2025/9/26,2025-10-20~2025-10-26,1,1,5,5,0,0,45670,960,221,4,10,2,3,126241,42080.33333,52150,880,4,1,225021,225021,225021,1036,1036,1036
31712,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,,,,,,,3,730,243.3333333,705572,730,3,1,0,0,0,0,0,0
31712,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,,730,,3,,1,3,730,243.3333333,705572,705572,2607,16,730,730,730,3,3,3
31712,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,730,705572,3,2607,1,16,3,730,243.3333333,705572,708575,2678,16,706302,706302,706302,2610,2610,2610
31712,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,705572,708575,2607,2678,16,16,3,730,243.3333333,705572,297981,1133,15,1414877,1414877,1414877,5288,5288,5288
31712,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,708575,297981,2678,1133,16,15,3,730,243.3333333,705572,134295,494,12,1712858,1712858,1712858,6421,6421,6421
31712,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,297981,134295,1133,494,15,12,3,730,243.3333333,705572,88759,326,7,1847153,1847153,1847153,6915,6915,6915
31712,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,134295,88759,494,326,12,7,3,730,243.3333333,705572,51024,188,3,1935912,1935912,1935912,7241,7241,7241
31712,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,88759,51024,326,188,7,3,3,730,243.3333333,705572,69923,266,4,1986936,1986936,1986936,7429,7429,7429
31712,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,51024,69923,188,266,3,4,3,730,243.3333333,705572,25939,98,2,2056859,2056859,2056859,7695,7695,7695
31713,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,,,,,,,3,324408,108136,241280,324408,1284,28,0,0,0,0,0,0
31713,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,,324408,,1284,,28,3,324408,108136,241280,241280,982,28,324408,324408,324408,1284,1284,1284
31713,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,324408,241280,1284,982,28,28,3,324408,108136,241280,96966,391,18,565688,565688,565688,2266,2266,2266
31713,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,241280,96966,982,391,28,18,3,324408,108136,241280,22885,98,6,662654,662654,662654,2657,2657,2657
31713,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,96966,22885,391,98,18,6,3,324408,108136,241280,1460,6,1,685539,685539,685539,2755,2755,2755
31713,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,22885,1460,98,6,6,1,3,324408,108136,241280,1940,8,1,686999,686999,686999,2761,2761,2761
31713,2025/9/19,2025-10-27~2025-11-02,1,1,7,7,0,0,1460,1940,6,8,1,1,3,324408,108136,241280,7660,34,1,688939,688939,688939,2769,2769,2769
31714,2025/9/19,2025-09-15~2025-09-21,1,1,1,1,0,0,,,,,,,3,60065,20021.66667,80635,60065,272,15,0,0,0,0,0,0
31714,2025/9/19,2025-09-22~2025-09-28,1,1,2,2,0,0,,60065,,272,,15,3,60065,20021.66667,80635,80635,379,15,60065,60065,60065,272,272,272
31714,2025/9/19,2025-09-29~2025-10-05,1,1,3,3,0,0,60065,80635,272,379,15,15,3,60065,20021.66667,80635,17570,84,5,140700,140700,140700,651,651,651
31714,2025/9/19,2025-10-06~2025-10-12,1,1,4,4,0,0,80635,17570,379,84,15,5,3,60065,20021.66667,80635,6370,33,2,158270,158270,158270,735,735,735
31714,2025/9/19,2025-10-13~2025-10-19,1,1,5,5,0,0,17570,6370,84,33,5,2,3,60065,20021.66667,80635,2880,14,1,164640,164640,164640,768,768,768
31714,2025/9/19,2025-10-20~2025-10-26,1,1,6,6,0,0,6370,2880,33,14,2,1,3,60065,20021.66667,80635,3010,16,1,167520,167520,167520,782,782,782
31715,2025/9/5,2025-09-01~2025-09-07,1,1,1,1,0,0,,,,,,,3,51634,17211.33333,45890,51634,230,9,0,0,0,0,0,0
31715,2025/9/5,2025-09-08~2025-09-14,1,1,2,2,0,0,,51634,,230,,9,3,51634,17211.33333,45890,45890,207,9,51634,51634,51634,230,230,230
31715,2025/9/5,2025-09-15~2025-09-21,1,1,3,3,0,0,51634,45890,230,207,9,9,3,51634,17211.33333,45890,24890,108,2,97524,97524,97524,437,437,437
31715,2025/9/5,2025-09-22~2025-09-28,1,1,4,4,0,0,45890,24890,207,108,9,2,3,51634,17211.33333,45890,26610,113,2,122414,122414,122414,545,545,545
31715,2025/9/5,2025-09-29~2025-10-05,1,1,5,5,0,0,24890,26610,108,113,2,2,3,51634,17211.33333,45890,17280,73,1,149024,149024,149024,658,658,658
31715,2025/9/5,2025-10-06~2025-10-12,1,1,6,6,0,0,26610,17280,113,73,2,1,3,51634,17211.33333,45890,9950,43,1,166304,166304,166304,731,731,731
31715,2025/9/5,2025-10-13~2025-10-19,1,1,7,7,0,0,17280,9950,73,43,1,1,3,51634,17211.33333,45890,5720,24,1,176254,176254,176254,774,774,774
31715,2025/9/5,2025-10-20~2025-10-26,1,1,8,8,0,0,9950,5720,43,24,1,1,3,51634,17211.33333,45890,5560,23,1,181974,181974,181974,798,798,798
31715,2025/9/5,2025-10-27~2025-11-02,1,1,9,9,0,0,5720,5560,24,23,1,1,3,51634,17211.33333,45890,2540,10,1,187534,187534,187534,821,821,821
31745,2025/9/26,2025-09-22~2025-09-28,1,1,1,1,0,0,,,,,,,3,557642,185880.6667,537443,557642,2071,51,0,0,0,0,0,0
31745,2025/9/26,2025-09-29~2025-10-05,1,1,2,2,0,0,,557642,,2071,,51,3,557642,185880.6667,537443,537443,2014,51,557642,557642,557642,2071,2071,2071
