gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,amount,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum,,tickets,theater_count
,,,,,,,,,跨輪(票房),首輪(),當輪(),,跨輪(觀眾),首輪(觀眾),當輪(觀眾),,,
31900,2025/10/3,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,2057241,0,0,0,,7165,69
31900,2025/10/3,2025-10-06~2025-10-12,1,1,2,2,0,0,2057241,2057241,2057241,3672540,7165,7165,7165,,13222,69
31900,2025/10/3,2025-10-13~2025-10-19,1,1,3,3,0,0,5729781,5729781,5729781,2842308,20387,20387,20387,,9446,64
31900,2025/10/3,2025-10-20~2025-10-26,1,1,4,4,0,0,8572089,8572089,8572089,1957819,29833,29833,29833,,7039,59
31900,2025/10/3,2025-10-27~2025-11-02,1,1,5,5,0,0,10529908,10529908,10529908,1776484,36872,36872,36872,,5110,52
31904,2025/9/30,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,168618,0,0,0,,668,20
31904,2025/9/30,2025-10-06~2025-10-12,1,1,2,2,0,0,168618,168618,168618,106176,668,668,668,,421,20
31904,2025/9/30,2025-10-13~2025-10-19,1,1,3,3,0,0,274794,274794,274794,13685,1089,1089,1089,,59,9
31904,2025/9/30,2025-10-20~2025-10-26,1,1,4,4,0,0,288479,288479,288479,3340,1148,1148,1148,,13,3
31904,2025/9/30,2025-10-27~2025-11-02,1,1,5,5,0,0,291819,291819,291819,700,1161,1161,1161,,3,1
32087,2025/10/4,2025-09-29~2025-10-05,1,1,1,1,0,0,0,0,0,86655,0,0,0,,316,1
32087,2025/10/4,2025-10-06~2025-10-12,1,1,2,2,0,0,86655,86655,86655,4036149,316,316,316,,14927,44
32087,2025/10/4,2025-10-13~2025-10-19,1,1,3,3,0,0,4122804,4122804,4122804,2433665,15243,15243,15243,,8981,48
32087,2025/10/4,2025-10-20~2025-10-26,1,1,4,4,0,0,6556469,6556469,6556469,1770574,24224,24224,24224,,6788,48
32087,2025/10/4,2025-10-27~2025-11-02,1,1,5,5,0,0,8327043,8327043,8327043,608194,31012,31012,31012,,2387,47
32098,2025/10/13,2025-10-13~2025-10-19,1,1,1,1,0,0,0,0,0,1785096,0,0,0,,6188,20
32098,2025/10/13,2025-10-20~2025-10-26,1,1,2,2,0,0,1785096,1785096,1785096,1916841,6188,6188,6188,,6621,20
32098,2025/10/13,2025-10-27~2025-11-02,1,1,3,3,0,0,3701937,3701937,3701937,690619,12809,12809,12809,,2502,20
32099,2025/10/8,2025-10-06~2025-10-12,1,1,1,1,0,0,0,0,0,19442221,0,0,0,,59827,93
32099,2025/10/8,2025-10-13~2025-10-19,1,1,2,2,0,0,19442221,19442221,19442221,10760922,59827,59827,59827,,33219,94
32099,2025/10/8,2025-10-20~2025-10-26,1,1,3,3,0,0,30203143,30203143,30203143,6071151,93046,93046,93046,,19447,95
32099,2025/10/8,2025-10-27~2025-11-02,1,1,4,4,0,0,36274294,36274294,36274294,2467073,112493,112493,112493,,8175,93
32103,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,0,0,0,306617,0,0,0,,1225,62
32103,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,306617,306617,306617,150288,1225,1225,1225,,654,62
32103,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,456905,456905,456905,8288,1879,1879,1879,,37,9
32103,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,465193,465193,465193,720,1916,1916,1916,,3,1
32111,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,0,0,0,3200102,0,0,0,,12296,72
32111,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,3200102,3200102,3200102,2065563,12296,12296,12296,,7961,70
32111,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,5265665,5265665,5265665,922378,20257,20257,20257,,3465,69
32111,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,6188043,6188043,6188043,345650,23722,23722,23722,,1341,51
32112,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,0,0,0,5558047,0,0,0,,21167,82
32112,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,5558047,5558047,5558047,3555285,21167,21167,21167,,13616,83
32112,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,9113332,9113332,9113332,1735087,34783,34783,34783,,6358,83
32112,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,10848419,10848419,10848419,594779,41141,41141,41141,,2270,74
32114,2025/10/13,2025-10-13~2025-10-19,1,1,1,1,0,0,0,0,0,1443591,0,0,0,,4895,20
32114,2025/10/13,2025-10-20~2025-10-26,1,1,2,2,0,0,1443591,1443591,1443591,2020737,4895,4895,4895,,6881,20
32114,2025/10/13,2025-10-27~2025-11-02,1,1,3,3,0,0,3464328,3464328,3464328,823485,11776,11776,11776,,2946,20
32116,2025/10/9,2025-10-06~2025-10-12,1,1,1,1,0,0,0,0,0,1009490,0,0,0,,3151,10
32116,2025/10/9,2025-10-13~2025-10-19,1,1,2,2,0,0,1009490,1009490,1009490,460695,3151,3151,3151,,1632,10
32116,2025/10/9,2025-10-20~2025-10-26,1,1,3,3,0,0,1470185,1470185,1470185,181873,4783,4783,4783,,648,10
32116,2025/10/9,2025-10-27~2025-11-02,1,1,4,4,0,0,1652058,1652058,1652058,33202,5431,5431,5431,,122,8
