gov_id,official_release_date,week_range,round_idx,rounds_cumsum,current_week_real_idx,current_week_active_idx,gap_real_week_2to1,gap_real_week_1tocurrent,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,open_week1_days,open_week1_boxoffice,open_week1_boxoffice_daily_avg,open_week2_boxoffice,amount,tickets,theater_count,boxoffice_cumsum,boxoffice_round1_cumsum,boxoffice_current_round_cumsum,audience_cumsum,audience_round1_cumsum,audience_current_round_cumsum,release_year,release_month,ticket_price_avg_current,region,publisher,film_length,is_restricted
30430,2025-04-21,2025-08-04~2025-08-10,1,1,16,15.0,0,0,34595.0,25950.0,403.0,346.0,2.0,1.0,7,20511791.0,2930255.8571428573,18308253.0,18675.0,249.0,1,51150071.0,51150071.0,51150071.0,188234,188234,188234,2025,4,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,132.0,0.0
30430,2025-04-21,2025-08-11~2025-08-17,1,1,17,16.0,0,0,25950.0,18675.0,346.0,249.0,1.0,1.0,7,20511791.0,2930255.8571428573,18308253.0,14250.0,190.0,1,51168746.0,51168746.0,51168746.0,188483,188483,188483,2025,4,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,132.0,0.0
30430,2025-04-21,2025-08-18~2025-08-24,1,1,18,17.0,0,0,18675.0,14250.0,249.0,190.0,1.0,1.0,7,20511791.0,2930255.8571428573,18308253.0,10050.0,134.0,1,51182996.0,51182996.0,51182996.0,188673,188673,188673,2025,4,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,132.0,0.0
30430,2025-04-21,2025-08-25~2025-08-31,1,1,19,18.0,0,0,14250.0,10050.0,190.0,134.0,1.0,1.0,7,20511791.0,2930255.8571428573,18308253.0,5700.0,76.0,1,51193046.0,51193046.0,51193046.0,188807,188807,188807,2025,4,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,132.0,0.0
30430,2025-04-21,2025-09-01~2025-09-07,1,1,20,19.0,0,0,10050.0,5700.0,134.0,76.0,1.0,1.0,7,20511791.0,2930255.8571428573,18308253.0,2700.0,36.0,1,51198746.0,51198746.0,51198746.0,188883,188883,188883,2025,4,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,132.0,0.0
30436,2025-05-09,2025-05-05~2025-05-11,1,1,1,1.0,0,0,,,,,,,3,47101.0,15700.333333333334,31981.0,47101.0,183.0,15,0.0,0.0,0.0,0,0,0,2025,5,295,西班牙,原創娛樂股份有限公司,107.0,0.0
30436,2025-05-09,2025-05-12~2025-05-18,1,1,2,2.0,0,0,,47101.0,,183.0,,15.0,3,47101.0,15700.333333333334,31981.0,31981.0,127.0,15,47101.0,47101.0,47101.0,183,183,183,2025,5,295,西班牙,原創娛樂股份有限公司,107.0,0.0
30436,2025-05-09,2025-05-19~2025-05-25,1,1,3,3.0,0,0,47101.0,31981.0,183.0,127.0,15.0,15.0,3,47101.0,15700.333333333334,31981.0,1080.0,5.0,3,79082.0,79082.0,79082.0,310,310,310,2025,5,295,西班牙,原創娛樂股份有限公司,107.0,0.0
30497,2025-04-25,2025-04-21~2025-04-27,1,1,1,1.0,0,0,,,,,,,3,686210.0,228736.66666666663,1034306.0,686210.0,2762.0,30,0.0,0.0,0.0,0,0,0,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-04-28~2025-05-04,1,1,2,2.0,0,0,,686210.0,,2762.0,,30.0,3,686210.0,228736.66666666663,1034306.0,1034306.0,4089.0,30,686210.0,686210.0,686210.0,2762,2762,2762,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-05-05~2025-05-11,1,1,3,3.0,0,0,686210.0,1034306.0,2762.0,4089.0,30.0,30.0,3,686210.0,228736.66666666663,1034306.0,390368.0,1618.0,27,1720516.0,1720516.0,1720516.0,6851,6851,6851,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-05-12~2025-05-18,1,1,4,4.0,0,0,1034306.0,390368.0,4089.0,1618.0,30.0,27.0,3,686210.0,228736.66666666663,1034306.0,226060.0,916.0,22,2110884.0,2110884.0,2110884.0,8469,8469,8469,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-05-19~2025-05-25,1,1,5,5.0,0,0,390368.0,226060.0,1618.0,916.0,27.0,22.0,3,686210.0,228736.66666666663,1034306.0,130764.0,500.0,11,2336944.0,2336944.0,2336944.0,9385,9385,9385,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-05-26~2025-06-01,1,1,6,6.0,0,0,226060.0,130764.0,916.0,500.0,22.0,11.0,3,686210.0,228736.66666666663,1034306.0,18410.0,81.0,4,2467708.0,2467708.0,2467708.0,9885,9885,9885,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-06-02~2025-06-08,1,1,7,7.0,0,0,130764.0,18410.0,500.0,81.0,11.0,4.0,3,686210.0,228736.66666666663,1034306.0,120730.0,509.0,4,2486118.0,2486118.0,2486118.0,9966,9966,9966,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-06-09~2025-06-15,1,1,8,8.0,0,0,18410.0,120730.0,81.0,509.0,4.0,4.0,3,686210.0,228736.66666666663,1034306.0,60690.0,261.0,4,2606848.0,2606848.0,2606848.0,10475,10475,10475,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-06-16~2025-06-22,1,1,9,9.0,0,0,120730.0,60690.0,509.0,261.0,4.0,4.0,3,686210.0,228736.66666666663,1034306.0,440.0,2.0,1,2667538.0,2667538.0,2667538.0,10736,10736,10736,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-06-23~2025-06-29,1,1,10,10.0,0,0,60690.0,440.0,261.0,2.0,4.0,1.0,3,686210.0,228736.66666666663,1034306.0,18900.0,63.0,1,2667978.0,2667978.0,2667978.0,10738,10738,10738,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30497,2025-04-25,2025-06-30~2025-07-06,1,1,11,11.0,0,0,440.0,18900.0,2.0,63.0,1.0,1.0,3,686210.0,228736.66666666663,1034306.0,11040.0,48.0,1,2686878.0,2686878.0,2686878.0,10801,10801,10801,2025,4,295,中華民國,牽猴子股份有限公司,93.0,0.0
30530,2025-05-23,2025-05-19~2025-05-25,1,1,1,1.0,0,0,,,,,,,3,923159.0,307719.6666666667,747513.0,923159.0,3568.0,41,0.0,0.0,0.0,0,0,0,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-05-26~2025-06-01,1,1,2,2.0,0,0,,923159.0,,3568.0,,41.0,3,923159.0,307719.6666666667,747513.0,747513.0,3004.0,37,923159.0,923159.0,923159.0,3568,3568,3568,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-06-02~2025-06-08,1,1,3,3.0,0,0,923159.0,747513.0,3568.0,3004.0,41.0,37.0,3,923159.0,307719.6666666667,747513.0,887446.0,3690.0,33,1670672.0,1670672.0,1670672.0,6572,6572,6572,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-06-09~2025-06-15,1,1,4,4.0,0,0,747513.0,887446.0,3004.0,3690.0,37.0,33.0,3,923159.0,307719.6666666667,747513.0,647517.0,2467.0,21,2558118.0,2558118.0,2558118.0,10262,10262,10262,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-06-16~2025-06-22,1,1,5,5.0,0,0,887446.0,647517.0,3690.0,2467.0,33.0,21.0,3,923159.0,307719.6666666667,747513.0,453734.0,1866.0,16,3205635.0,3205635.0,3205635.0,12729,12729,12729,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-06-23~2025-06-29,1,1,6,6.0,0,0,647517.0,453734.0,2467.0,1866.0,21.0,16.0,3,923159.0,307719.6666666667,747513.0,540209.0,2183.0,16,3659369.0,3659369.0,3659369.0,14595,14595,14595,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-06-30~2025-07-06,1,1,7,7.0,0,0,453734.0,540209.0,1866.0,2183.0,16.0,16.0,3,923159.0,307719.6666666667,747513.0,577127.0,2498.0,16,4199578.0,4199578.0,4199578.0,16778,16778,16778,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-07-07~2025-07-13,1,1,8,8.0,0,0,540209.0,577127.0,2183.0,2498.0,16.0,16.0,3,923159.0,307719.6666666667,747513.0,324223.0,1389.0,10,4776705.0,4776705.0,4776705.0,19276,19276,19276,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-07-14~2025-07-20,1,1,9,9.0,0,0,577127.0,324223.0,2498.0,1389.0,16.0,10.0,3,923159.0,307719.6666666667,747513.0,297525.0,1214.0,13,5100928.0,5100928.0,5100928.0,20665,20665,20665,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-07-21~2025-07-27,1,1,10,10.0,0,0,324223.0,297525.0,1389.0,1214.0,10.0,13.0,3,923159.0,307719.6666666667,747513.0,136120.0,585.0,9,5398453.0,5398453.0,5398453.0,21879,21879,21879,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-07-28~2025-08-03,1,1,11,11.0,0,0,297525.0,136120.0,1214.0,585.0,13.0,9.0,3,923159.0,307719.6666666667,747513.0,299350.0,1210.0,12,5534573.0,5534573.0,5534573.0,22464,22464,22464,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-08-04~2025-08-10,1,1,12,12.0,0,0,136120.0,299350.0,585.0,1210.0,9.0,12.0,3,923159.0,307719.6666666667,747513.0,67880.0,277.0,6,5833923.0,5833923.0,5833923.0,23674,23674,23674,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-08-11~2025-08-17,1,1,13,13.0,0,0,299350.0,67880.0,1210.0,277.0,12.0,6.0,3,923159.0,307719.6666666667,747513.0,167880.0,709.0,6,5901803.0,5901803.0,5901803.0,23951,23951,23951,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-08-18~2025-08-24,1,1,14,14.0,0,0,67880.0,167880.0,277.0,709.0,6.0,6.0,3,923159.0,307719.6666666667,747513.0,200630.0,814.0,6,6069683.0,6069683.0,6069683.0,24660,24660,24660,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-08-25~2025-08-31,1,1,15,15.0,0,0,167880.0,200630.0,709.0,814.0,6.0,6.0,3,923159.0,307719.6666666667,747513.0,525900.0,2155.0,12,6270313.0,6270313.0,6270313.0,25474,25474,25474,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-09-01~2025-09-07,1,1,16,16.0,0,0,200630.0,525900.0,814.0,2155.0,6.0,12.0,3,923159.0,307719.6666666667,747513.0,171540.0,778.0,3,6796213.0,6796213.0,6796213.0,27629,27629,27629,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-09-08~2025-09-14,1,1,17,17.0,0,0,525900.0,171540.0,2155.0,778.0,12.0,3.0,3,923159.0,307719.6666666667,747513.0,188570.0,751.0,5,6967753.0,6967753.0,6967753.0,28407,28407,28407,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-09-15~2025-09-21,1,1,18,18.0,0,0,171540.0,188570.0,778.0,751.0,3.0,5.0,3,923159.0,307719.6666666667,747513.0,137870.0,571.0,3,7156323.0,7156323.0,7156323.0,29158,29158,29158,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-09-22~2025-09-28,1,1,19,19.0,0,0,188570.0,137870.0,751.0,571.0,5.0,3.0,3,923159.0,307719.6666666667,747513.0,13570.0,59.0,1,7294193.0,7294193.0,7294193.0,29729,29729,29729,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-09-29~2025-10-05,1,1,20,,0,0,,,,,,,3,923159.0,307719.6666666667,747513.0,0.0,0.0,0,7307763.0,7307763.0,7307763.0,29788,29788,29788,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-10-06~2025-10-12,1,1,21,20.0,0,1,137870.0,13570.0,571.0,59.0,3.0,1.0,3,923159.0,307719.6666666667,747513.0,27360.0,114.0,1,7307763.0,7307763.0,7307763.0,29788,29788,29788,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-10-13~2025-10-19,1,1,22,21.0,1,0,13570.0,27360.0,59.0,114.0,1.0,1.0,3,923159.0,307719.6666666667,747513.0,490110.0,1663.0,6,7335123.0,7335123.0,7335123.0,29902,29902,29902,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-10-20~2025-10-26,1,1,23,22.0,0,0,27360.0,490110.0,114.0,1663.0,1.0,6.0,3,923159.0,307719.6666666667,747513.0,82710.0,347.0,3,7825233.0,7825233.0,7825233.0,31565,31565,31565,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-10-27~2025-11-02,1,1,24,23.0,0,0,490110.0,82710.0,1663.0,347.0,6.0,3.0,3,923159.0,307719.6666666667,747513.0,54890.0,231.0,3,7907943.0,7907943.0,7907943.0,31912,31912,31912,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30530,2025-05-23,2025-11-03~2025-11-09,1,1,25,24.0,0,0,82710.0,54890.0,347.0,231.0,3.0,3.0,3,923159.0,307719.6666666667,747513.0,237250.0,954.0,5,7962833.0,7962833.0,7962833.0,32143,32143,32143,2025,5,295,中華民國,牽猴子股份有限公司,111.0,0.0
30556,2025-04-30,2025-04-28~2025-05-04,1,1,1,1.0,0,0,,,,,,,5,53106503.0,10621300.6,28315926.0,53106503.0,181511.0,93,0.0,0.0,0.0,0,0,0,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-05-05~2025-05-11,1,1,2,2.0,0,0,,53106503.0,,181511.0,,93.0,5,53106503.0,10621300.6,28315926.0,28315926.0,97537.0,93,53106503.0,53106503.0,53106503.0,181511,181511,181511,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-05-12~2025-05-18,1,1,3,3.0,0,0,53106503.0,28315926.0,181511.0,97537.0,93.0,93.0,5,53106503.0,10621300.6,28315926.0,13733818.0,49140.0,94,81422429.0,81422429.0,81422429.0,279048,279048,279048,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-05-19~2025-05-25,1,1,4,4.0,0,0,28315926.0,13733818.0,97537.0,49140.0,93.0,94.0,5,53106503.0,10621300.6,28315926.0,4924003.0,18071.0,94,95156247.0,95156247.0,95156247.0,328188,328188,328188,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-05-26~2025-06-01,1,1,5,5.0,0,0,13733818.0,4924003.0,49140.0,18071.0,94.0,94.0,5,53106503.0,10621300.6,28315926.0,2716467.0,9976.0,90,100080250.0,100080250.0,100080250.0,346259,346259,346259,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-06-02~2025-06-08,1,1,6,6.0,0,0,4924003.0,2716467.0,18071.0,9976.0,94.0,90.0,5,53106503.0,10621300.6,28315926.0,989091.0,3565.0,71,102796717.0,102796717.0,102796717.0,356235,356235,356235,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-06-09~2025-06-15,1,1,7,7.0,0,0,2716467.0,989091.0,9976.0,3565.0,90.0,71.0,5,53106503.0,10621300.6,28315926.0,397095.0,1594.0,38,103785808.0,103785808.0,103785808.0,359800,359800,359800,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-06-16~2025-06-22,1,1,8,8.0,0,0,989091.0,397095.0,3565.0,1594.0,71.0,38.0,5,53106503.0,10621300.6,28315926.0,98808.0,401.0,10,104182903.0,104182903.0,104182903.0,361394,361394,361394,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-06-23~2025-06-29,1,1,9,9.0,0,0,397095.0,98808.0,1594.0,401.0,38.0,10.0,5,53106503.0,10621300.6,28315926.0,6360.0,24.0,3,104281711.0,104281711.0,104281711.0,361795,361795,361795,2025,4,295,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-07-28~2025-08-03,2,2,1,1.0,0,0,,,,,,,5,53106503.0,10621300.6,28315926.0,21150.0,156.0,1,104288071.0,104288071.0,0.0,361819,361819,0,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-08-04~2025-08-10,2,2,2,2.0,0,0,,21150.0,,156.0,,1.0,5,53106503.0,10621300.6,28315926.0,58845.0,557.0,2,104309221.0,104288071.0,21150.0,361975,361819,156,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-08-11~2025-08-17,2,2,3,3.0,0,0,21150.0,58845.0,156.0,557.0,1.0,2.0,5,53106503.0,10621300.6,28315926.0,50790.0,541.0,2,104368066.0,104288071.0,79995.0,362532,361819,713,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-08-18~2025-08-24,2,2,4,4.0,0,0,58845.0,50790.0,557.0,541.0,2.0,2.0,5,53106503.0,10621300.6,28315926.0,40730.0,406.0,2,104418856.0,104288071.0,130785.0,363073,361819,1254,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-08-25~2025-08-31,2,2,5,5.0,0,0,50790.0,40730.0,541.0,406.0,2.0,2.0,5,53106503.0,10621300.6,28315926.0,24570.0,247.0,2,104459586.0,104288071.0,171515.0,363479,361819,1660,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-09-01~2025-09-07,2,2,6,6.0,0,0,40730.0,24570.0,406.0,247.0,2.0,2.0,5,53106503.0,10621300.6,28315926.0,9750.0,130.0,1,104484156.0,104288071.0,196085.0,363726,361819,1907,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30556,2025-04-30,2025-09-08~2025-09-14,2,2,7,7.0,0,0,24570.0,9750.0,247.0,130.0,2.0,1.0,5,53106503.0,10621300.6,28315926.0,3375.0,45.0,1,104493906.0,104288071.0,205835.0,363856,361819,2037,2025,4,252,美國,台灣華特迪士尼股份有限公司,126.0,0.0
30560,2025-07-18,2025-07-14~2025-07-20,1,1,1,1.0,0,0,,,,,,,3,415546.0,138515.33333333334,504818.0,415546.0,1461.0,23,0.0,0.0,0.0,0,0,0,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-07-21~2025-07-27,1,1,2,2.0,0,0,,415546.0,,1461.0,,23.0,3,415546.0,138515.33333333334,504818.0,504818.0,2084.0,23,415546.0,415546.0,415546.0,1461,1461,1461,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-07-28~2025-08-03,1,1,3,3.0,0,0,415546.0,504818.0,1461.0,2084.0,23.0,23.0,3,415546.0,138515.33333333334,504818.0,421587.0,1735.0,16,920364.0,920364.0,920364.0,3545,3545,3545,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-08-04~2025-08-10,1,1,4,4.0,0,0,504818.0,421587.0,2084.0,1735.0,23.0,16.0,3,415546.0,138515.33333333334,504818.0,268403.0,1098.0,13,1341951.0,1341951.0,1341951.0,5280,5280,5280,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-08-11~2025-08-17,1,1,5,5.0,0,0,421587.0,268403.0,1735.0,1098.0,16.0,13.0,3,415546.0,138515.33333333334,504818.0,188108.0,769.0,11,1610354.0,1610354.0,1610354.0,6378,6378,6378,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-08-18~2025-08-24,1,1,6,6.0,0,0,268403.0,188108.0,1098.0,769.0,13.0,11.0,3,415546.0,138515.33333333334,504818.0,110879.0,461.0,8,1798462.0,1798462.0,1798462.0,7147,7147,7147,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-08-25~2025-08-31,1,1,7,7.0,0,0,188108.0,110879.0,769.0,461.0,11.0,8.0,3,415546.0,138515.33333333334,504818.0,69095.0,288.0,3,1909341.0,1909341.0,1909341.0,7608,7608,7608,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-09-01~2025-09-07,1,1,8,8.0,0,0,110879.0,69095.0,461.0,288.0,8.0,3.0,3,415546.0,138515.33333333334,504818.0,44780.0,187.0,2,1978436.0,1978436.0,1978436.0,7896,7896,7896,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-09-08~2025-09-14,1,1,9,9.0,0,0,69095.0,44780.0,288.0,187.0,3.0,2.0,3,415546.0,138515.33333333334,504818.0,38955.0,166.0,1,2023216.0,2023216.0,2023216.0,8083,8083,8083,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-09-15~2025-09-21,1,1,10,10.0,0,0,44780.0,38955.0,187.0,166.0,2.0,1.0,3,415546.0,138515.33333333334,504818.0,16525.0,68.0,1,2062171.0,2062171.0,2062171.0,8249,8249,8249,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-09-22~2025-09-28,1,1,11,11.0,0,0,38955.0,16525.0,166.0,68.0,1.0,1.0,3,415546.0,138515.33333333334,504818.0,21230.0,88.0,1,2078696.0,2078696.0,2078696.0,8317,8317,8317,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-09-29~2025-10-05,1,1,12,12.0,0,0,16525.0,21230.0,68.0,88.0,1.0,1.0,3,415546.0,138515.33333333334,504818.0,15475.0,64.0,1,2099926.0,2099926.0,2099926.0,8405,8405,8405,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-10-06~2025-10-12,1,1,13,13.0,0,0,21230.0,15475.0,88.0,64.0,1.0,1.0,3,415546.0,138515.33333333334,504818.0,33550.0,138.0,1,2115401.0,2115401.0,2115401.0,8469,8469,8469,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-10-13~2025-10-19,1,1,14,14.0,0,0,15475.0,33550.0,64.0,138.0,1.0,1.0,3,415546.0,138515.33333333334,504818.0,11375.0,46.0,1,2148951.0,2148951.0,2148951.0,8607,8607,8607,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30560,2025-07-18,2025-10-20~2025-10-26,1,1,15,15.0,0,0,33550.0,11375.0,138.0,46.0,1.0,1.0,3,415546.0,138515.33333333334,504818.0,5530.0,25.0,1,2160326.0,2160326.0,2160326.0,8653,8653,8653,2025,7,295,日本,光年映畫有限公司,86.0,0.0
30636,2025-06-06,2025-06-02~2025-06-08,1,1,1,1.0,0,0,,,,,,,3,86273.0,28757.666666666668,64214.0,86273.0,332.0,22,0.0,0.0,0.0,0,0,0,2025,6,295,美國,原創娛樂股份有限公司,86.0,0.0
30636,2025-06-06,2025-06-09~2025-06-15,1,1,2,2.0,0,0,,86273.0,,332.0,,22.0,3,86273.0,28757.666666666668,64214.0,64214.0,246.0,22,86273.0,86273.0,86273.0,332,332,332,2025,6,295,美國,原創娛樂股份有限公司,86.0,0.0
30636,2025-06-06,2025-06-16~2025-06-22,1,1,3,3.0,0,0,86273.0,64214.0,332.0,246.0,22.0,22.0,3,86273.0,28757.666666666668,64214.0,2930.0,12.0,3,150487.0,150487.0,150487.0,578,578,578,2025,6,295,美國,原創娛樂股份有限公司,86.0,0.0
30636,2025-06-06,2025-06-23~2025-06-29,1,1,4,4.0,0,0,64214.0,2930.0,246.0,12.0,22.0,3.0,3,86273.0,28757.666666666668,64214.0,1530.0,7.0,1,153417.0,153417.0,153417.0,590,590,590,2025,6,295,美國,原創娛樂股份有限公司,86.0,0.0
30636,2025-06-06,2025-06-30~2025-07-06,1,1,5,5.0,0,0,2930.0,1530.0,12.0,7.0,3.0,1.0,3,86273.0,28757.666666666668,64214.0,660.0,3.0,1,154947.0,154947.0,154947.0,597,597,597,2025,6,295,美國,原創娛樂股份有限公司,86.0,0.0
30654,2025-05-14,2025-05-12~2025-05-18,1,1,1,1.0,0,0,,,,,,,5,31500700.0,6300140.0,25062959.0,31500700.0,110051.0,95,0.0,0.0,0.0,0,0,0,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-05-19~2025-05-25,1,1,2,2.0,0,0,,31500700.0,,110051.0,,95.0,5,31500700.0,6300140.0,25062959.0,25062959.0,89418.0,95,31500700.0,31500700.0,31500700.0,110051,110051,110051,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-05-26~2025-06-01,1,1,3,3.0,0,0,31500700.0,25062959.0,110051.0,89418.0,95.0,95.0,5,31500700.0,6300140.0,25062959.0,15793579.0,56363.0,95,56563659.0,56563659.0,56563659.0,199469,199469,199469,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-06-02~2025-06-08,1,1,4,4.0,0,0,25062959.0,15793579.0,89418.0,56363.0,95.0,95.0,5,31500700.0,6300140.0,25062959.0,6882967.0,24778.0,95,72357238.0,72357238.0,72357238.0,255832,255832,255832,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-06-09~2025-06-15,1,1,5,5.0,0,0,15793579.0,6882967.0,56363.0,24778.0,95.0,95.0,5,31500700.0,6300140.0,25062959.0,3344157.0,12122.0,89,79240205.0,79240205.0,79240205.0,280610,280610,280610,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-06-16~2025-06-22,1,1,6,6.0,0,0,6882967.0,3344157.0,24778.0,12122.0,95.0,89.0,5,31500700.0,6300140.0,25062959.0,1442835.0,5256.0,75,82584362.0,82584362.0,82584362.0,292732,292732,292732,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-06-23~2025-06-29,1,1,7,7.0,0,0,3344157.0,1442835.0,12122.0,5256.0,89.0,75.0,5,31500700.0,6300140.0,25062959.0,433376.0,1569.0,52,84027197.0,84027197.0,84027197.0,297988,297988,297988,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-06-30~2025-07-06,1,1,8,8.0,0,0,1442835.0,433376.0,5256.0,1569.0,75.0,52.0,5,31500700.0,6300140.0,25062959.0,94074.0,337.0,12,84460573.0,84460573.0,84460573.0,299557,299557,299557,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
30654,2025-05-14,2025-07-07~2025-07-13,1,1,9,9.0,0,0,433376.0,94074.0,1569.0,337.0,52.0,12.0,5,31500700.0,6300140.0,25062959.0,21872.0,77.0,3,84554647.0,84554647.0,84554647.0,299894,299894,299894,2025,5,295,美國,美商華納兄弟（遠東）股份有限公司台灣分公司,109.0,1.0
